,access_time,bytes_in,bytes_out,source_ip,dest_ip,dest_port,country_code,fingerprint,dna
138,2024-04-26T01:30:00Z,3618.0,2878.0,147.161.161.82,10.138.69.97,443.0,AE,"From United Arab Emirates, at 01:30:AM, accessed port 443.0, recieved more data in than sent out",96051ca09cef679530ba69e83b24b781b34ef37886d12e6eb80718e005535eac
139,2024-04-26T01:30:00Z,23680.0,33014.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 01:30:AM, accessed port 443.0, sent more data out than recieved",a1f71aebb983a6ad0fad0e7dad995e608a7d11cbb948a2050781b09694d5af07
140,2024-04-26T01:30:00Z,28388.0,13468.0,165.225.212.255,10.138.69.97,443.0,CA,"From Canada, at 01:30:AM, accessed port 443.0, recieved more data in than sent out",320853e79a917aa00d272c358829948cf56441582b92cb6f4d224ca1afafb5ab
141,2024-04-26T01:30:00Z,43840.0,13960.0,136.226.64.114,10.138.69.97,443.0,US,"From United States, at 01:30:AM, accessed port 443.0, recieved more data in than sent out",a085b137311313800f4c8aead4624e671a307dde8604f0a1f5da2cc4b54b0b7c
142,2024-04-26T01:30:00Z,1253276.0,46666.0,165.225.240.79,10.138.69.97,443.0,NL,"From Netherlands, at 01:30:AM, accessed port 443.0, recieved more data in than sent out",bd55927dd8a47c5ec3757cab07bfc132570a18e8c66a63913118691b3fb2b03e
143,2024-04-26T01:30:00Z,4080.0,11386.0,94.188.248.74,10.138.69.97,443.0,IL,"From Israel, at 01:30:AM, accessed port 443.0, sent more data out than recieved",207405e27c39f2934f7ab8e808429913d8a33cee8e1d0cfc273e6f3e5f746d7e
144,2024-04-26T01:30:00Z,3206.0,11038.0,165.225.8.79,10.138.69.97,443.0,US,"From United States, at 01:30:AM, accessed port 443.0, sent more data out than recieved",a1f71aebb983a6ad0fad0e7dad995e608a7d11cbb948a2050781b09694d5af07
145,2024-04-26T01:30:00Z,14222.0,9362.0,165.225.26.101,10.138.69.97,443.0,DE,"From Germany, at 01:30:AM, accessed port 443.0, recieved more data in than sent out",79c10c3ead743d0070a2dd0638b922de35924b80baedee77e1479deb696c5a8b
146,2024-04-26T01:30:00Z,4808787.0,301495.0,155.91.45.242,10.138.69.97,443.0,US,"From United States, at 01:30:AM, accessed port 443.0, recieved more data in than sent out",a085b137311313800f4c8aead4624e671a307dde8604f0a1f5da2cc4b54b0b7c
147,2024-04-26T01:30:00Z,7294.0,13707.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 01:30:AM, accessed port 443.0, sent more data out than recieved",c8b16528ea24bcb7d64e64071a13f5701cc44589953aad8cb47f40e822bdab61
148,2024-04-26T01:40:00Z,5824.0,12018.0,165.225.33.6,10.138.69.97,443.0,US,"From United States, at 01:40:AM, accessed port 443.0, sent more data out than recieved",0183aaaebf72fcc4a7d9be8e4613f1817328c5da54d4c732460f97f2be519a0e
149,2024-04-26T01:40:00Z,5492.0,12046.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 01:40:AM, accessed port 443.0, sent more data out than recieved",0183aaaebf72fcc4a7d9be8e4613f1817328c5da54d4c732460f97f2be519a0e
150,2024-04-26T01:40:00Z,28644.0,7330.0,165.225.213.7,10.138.69.97,443.0,CA,"From Canada, at 01:40:AM, accessed port 443.0, recieved more data in than sent out",8720294d78d3fe88995c4492a19702447be191de327991628c85aabf7abcc553
151,2024-04-26T01:40:00Z,3206.0,11142.0,165.225.8.79,10.138.69.97,443.0,US,"From United States, at 01:40:AM, accessed port 443.0, sent more data out than recieved",0183aaaebf72fcc4a7d9be8e4613f1817328c5da54d4c732460f97f2be519a0e
152,2024-04-26T01:40:00Z,38780.0,18682.0,136.226.77.103,10.138.69.97,443.0,CA,"From Canada, at 01:40:AM, accessed port 443.0, recieved more data in than sent out",8720294d78d3fe88995c4492a19702447be191de327991628c85aabf7abcc553
153,2024-04-26T01:40:00Z,4869181.0,301752.0,155.91.45.242,10.138.69.97,443.0,US,"From United States, at 01:40:AM, accessed port 443.0, recieved more data in than sent out",299e848151699ac93f05e5f388649aea0c7103b4d950ff5c7b2b0006b2682d12
154,2024-04-26T01:40:00Z,6046.0,4544.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 01:40:AM, accessed port 443.0, recieved more data in than sent out",8720294d78d3fe88995c4492a19702447be191de327991628c85aabf7abcc553
155,2024-04-26T01:40:00Z,6584.0,11898.0,147.161.131.1,10.138.69.97,443.0,AT,"From Austria, at 01:40:AM, accessed port 443.0, sent more data out than recieved",7c71be2c6931367981b18b57a0289dec7c7527cc08f8c4a7ec8e11af16e57e8c
156,2024-04-26T01:40:00Z,7666.0,14346.0,136.226.80.97,10.138.69.97,443.0,US,"From United States, at 01:40:AM, accessed port 443.0, sent more data out than recieved",0183aaaebf72fcc4a7d9be8e4613f1817328c5da54d4c732460f97f2be519a0e
157,2024-04-26T01:50:00Z,5140.0,4294.0,147.161.161.82,10.138.69.97,443.0,AE,"From United Arab Emirates, at 01:50:AM, accessed port 443.0, recieved more data in than sent out",5be9d2a063182cb072be8337d8d11595bfa927b8e57fe7ed7106cfe1fd5e2478
158,2024-04-26T01:50:00Z,37105.0,49494.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 01:50:AM, accessed port 443.0, sent more data out than recieved",3b1ea0051408427d5c37506c9ba5921753c9813a4b486acf912bcb50380e8433
159,2024-04-26T01:50:00Z,28896.0,7328.0,165.225.213.7,10.138.69.97,443.0,CA,"From Canada, at 01:50:AM, accessed port 443.0, recieved more data in than sent out",607f953a940503252dc201e6ff9aa9c0ba5b343af2716f78176de58ff636439e
160,2024-04-26T01:50:00Z,8872.0,14760.0,165.225.26.101,10.138.69.97,443.0,DE,"From Germany, at 01:50:AM, accessed port 443.0, sent more data out than recieved",12c2b91e767f6de083e8bdc6af11ec720c827f0230bb2dd60333b48a8fe1d4de
161,2024-04-26T01:50:00Z,4755578.0,292284.0,155.91.45.242,10.138.69.97,443.0,US,"From United States, at 01:50:AM, accessed port 443.0, recieved more data in than sent out",24a20333c27de15e93b4b4a75dfb0c2cc8029331091e715d9adb1d1e00c5725a
162,2024-04-26T01:50:00Z,11358.0,24124.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 01:50:AM, accessed port 443.0, sent more data out than recieved",eab0d60c687e5e41831d96c29df27bd45d32d1056ac12186910914e9df6e0852
163,2024-04-26T01:50:00Z,4264.0,11882.0,147.161.131.1,10.138.69.97,443.0,AT,"From Austria, at 01:50:AM, accessed port 443.0, sent more data out than recieved",478da0bb6f21a83a2f65ecd087aa4855d83899491bcd4524212b49e2c58383b3
164,2024-04-26T01:50:00Z,3966.0,3248.0,136.226.80.97,10.138.69.97,443.0,US,"From United States, at 01:50:AM, accessed port 443.0, recieved more data in than sent out",24a20333c27de15e93b4b4a75dfb0c2cc8029331091e715d9adb1d1e00c5725a
165,2024-04-26T08:00:00Z,35666.0,39032.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 08:00:AM, accessed port 443.0, sent more data out than recieved",5a7cf8bb839151976ae22364d35c5dde0b7ed3d3d9c672db9e64f78be973612a
166,2024-04-26T08:00:00Z,28540.0,7228.0,165.225.213.7,10.138.69.97,443.0,CA,"From Canada, at 08:00:AM, accessed port 443.0, recieved more data in than sent out",9bd8a6d1043de3b94bd4be122a8625efabb0d8648ca3a2ac2ea64a69aa8a537a
167,2024-04-26T08:00:00Z,44408.0,22446.0,136.226.64.114,10.138.69.97,443.0,US,"From United States, at 08:00:AM, accessed port 443.0, recieved more data in than sent out",fead4c414ecd241afeeb64e4aece4de841d93e479cba154f84379dbe419f944b
168,2024-04-26T08:00:00Z,8202.0,6068.0,165.225.26.101,10.138.69.97,443.0,DE,"From Germany, at 08:00:AM, accessed port 443.0, recieved more data in than sent out",cb19123c6f62f6fc40cf958f56aaeaa4f3f08864bb5d1e520cf4a17192ada788
169,2024-04-26T08:00:00Z,18201558.0,1170896.0,155.91.45.242,10.138.69.97,443.0,US,"From United States, at 08:00:AM, accessed port 443.0, recieved more data in than sent out",fead4c414ecd241afeeb64e4aece4de841d93e479cba154f84379dbe419f944b
170,2024-04-26T08:00:00Z,23836.0,41493.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 08:00:AM, accessed port 443.0, sent more data out than recieved",f5dbd3fe4d29811ae5b64ee881b6b1fbbe87cd5ebff7c4aafdbf479b30db378f
171,2024-04-26T08:00:00Z,3862.0,2982.0,136.226.80.97,10.138.69.97,443.0,US,"From United States, at 08:00:AM, accessed port 443.0, recieved more data in than sent out",fead4c414ecd241afeeb64e4aece4de841d93e479cba154f84379dbe419f944b
172,2024-04-26T08:10:00Z,15978.0,28154.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 08:10:AM, accessed port 443.0, sent more data out than recieved",19522818fcf4f783dc2ad0f4e13f69246888c5c464243c91af3ba01216cba692
173,2024-04-26T08:10:00Z,28042.0,4834.0,165.225.212.255,10.138.69.97,443.0,CA,"From Canada, at 08:10:AM, accessed port 443.0, recieved more data in than sent out",ddac2294e3cb62a18dee47663a40fb8f842b1a9d5c2d1bbbc8e2c4727c26f23f
174,2024-04-26T08:10:00Z,3618.0,2648.0,94.188.248.74,10.138.69.97,443.0,IL,"From Israel, at 08:10:AM, accessed port 443.0, recieved more data in than sent out",8157d598eb1c4c589193b1ac102ef4f79ca7d60c1cea1507d11c0e3f2f7eefe8
175,2024-04-26T08:10:00Z,13546.0,17742.0,165.225.26.101,10.138.69.97,443.0,DE,"From Germany, at 08:10:AM, accessed port 443.0, sent more data out than recieved",5ff8246e600615dbc4e2e00b5d4f30b3e7739451408abf094de2e0554c0a0987
176,2024-04-26T08:10:00Z,18273120.0,1145109.0,155.91.45.242,10.138.69.97,443.0,US,"From United States, at 08:10:AM, accessed port 443.0, recieved more data in than sent out",c3c8e7aa77cb6ebe9716bb85d36be804197db6facf8054a9ccc659dbf8c9ef8a
177,2024-04-26T08:10:00Z,15094.0,10563.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 08:10:AM, accessed port 443.0, recieved more data in than sent out",ddac2294e3cb62a18dee47663a40fb8f842b1a9d5c2d1bbbc8e2c4727c26f23f
178,2024-04-26T08:10:00Z,5238.0,11674.0,147.161.131.1,10.138.69.97,443.0,AT,"From Austria, at 08:10:AM, accessed port 443.0, sent more data out than recieved",97974b8d3e2061208f8ad9a8179e4e09751e71afc901089c998417723a582ee1
179,2024-04-26T08:20:00Z,4480.0,11778.0,147.161.161.82,10.138.69.97,443.0,AE,"From United Arab Emirates, at 08:20:AM, accessed port 443.0, sent more data out than recieved",43b6de2c7fc6997a8d5f84ce975723209178ecffa11bb3c7dfe17d46524d9c6f
180,2024-04-26T08:20:00Z,30396.0,28830.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 08:20:AM, accessed port 443.0, recieved more data in than sent out",19ca2fa13b26cb71c38788253ff0318f21f579ffec9b29a2fcc5063e07b19c6a
181,2024-04-26T08:20:00Z,28628.0,13570.0,165.225.212.255,10.138.69.97,443.0,CA,"From Canada, at 08:20:AM, accessed port 443.0, recieved more data in than sent out",8dd9fc7a4090f39cba744d35d9ae9a3d54d003f0d2af1e285613a31254c85c81
182,2024-04-26T08:20:00Z,1360.0,436.0,198.235.24.81,10.138.69.97,443.0,US,"From United States, at 08:20:AM, accessed port 443.0, recieved more data in than sent out",19ca2fa13b26cb71c38788253ff0318f21f579ffec9b29a2fcc5063e07b19c6a
183,2024-04-26T08:20:00Z,3976.0,11282.0,94.188.248.74,10.138.69.97,443.0,IL,"From Israel, at 08:20:AM, accessed port 443.0, sent more data out than recieved",16bba375130accb4aba9685bffa588d4459c8a2ed4054f1996fe95493b440252
184,2024-04-26T08:20:00Z,9440.0,23452.0,165.225.26.101,10.138.69.97,443.0,DE,"From Germany, at 08:20:AM, accessed port 443.0, sent more data out than recieved",cd795f8111a50fd33b3ea71a850f34f51cf0149726296a552b135318792cdbdd
185,2024-04-26T08:20:00Z,18285525.0,1130944.0,155.91.45.242,10.138.69.97,443.0,US,"From United States, at 08:20:AM, accessed port 443.0, recieved more data in than sent out",19ca2fa13b26cb71c38788253ff0318f21f579ffec9b29a2fcc5063e07b19c6a
186,2024-04-26T08:20:00Z,24200.0,41078.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 08:20:AM, accessed port 443.0, sent more data out than recieved",3692c8d96b876249d4b69df48eb8903472b6bf805ff253823693e90d960e87b6
187,2024-04-26T08:20:00Z,5030.0,11570.0,147.161.131.1,10.138.69.97,443.0,AT,"From Austria, at 08:20:AM, accessed port 443.0, sent more data out than recieved",bc6ce15596c946ece36b7d33c0caa0b5920fb1d88fffeef1de3cfeb6406d6372
188,2024-04-26T08:20:00Z,7204.0,5860.0,136.226.80.97,10.138.69.97,443.0,US,"From United States, at 08:20:AM, accessed port 443.0, recieved more data in than sent out",19ca2fa13b26cb71c38788253ff0318f21f579ffec9b29a2fcc5063e07b19c6a
189,2024-04-26T08:30:00Z,4168.0,11674.0,147.161.161.82,10.138.69.97,443.0,AE,"From United Arab Emirates, at 08:30:AM, accessed port 443.0, sent more data out than recieved",10e0a7e2c640428a035a5de0de8003862383bcf61cf9b700678a2c657230e66b
190,2024-04-26T08:30:00Z,37156.0,48239.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 08:30:AM, accessed port 443.0, sent more data out than recieved",3ddfba1774ab63c1f0c42cfacc88054aabc6f5480065a9d04eb8b3c5fd655900
191,2024-04-26T08:30:00Z,27912.0,6080.0,165.225.213.7,10.138.69.97,443.0,CA,"From Canada, at 08:30:AM, accessed port 443.0, recieved more data in than sent out",f75ed2c230a746cc37361f8a8cae3a03b3770d3e47c23dfebbfb318886e076f8
192,2024-04-26T08:30:00Z,44390.0,22134.0,136.226.64.114,10.138.69.97,443.0,US,"From United States, at 08:30:AM, accessed port 443.0, recieved more data in than sent out",5c78462498307b0b5ce974116c473da8c7b20b79929f3f802158da2f36d52b20
193,2024-04-26T08:30:00Z,4686.0,11778.0,136.226.77.103,10.138.69.97,443.0,CA,"From Canada, at 08:30:AM, accessed port 443.0, sent more data out than recieved",4b96bf7fc02383a6d04ff3c487a3426e19a3a141a1e988cf17f6a41594ceb078
194,2024-04-26T08:30:00Z,18239056.0,1144663.0,155.91.45.242,10.138.69.97,443.0,US,"From United States, at 08:30:AM, accessed port 443.0, recieved more data in than sent out",5c78462498307b0b5ce974116c473da8c7b20b79929f3f802158da2f36d52b20
195,2024-04-26T08:30:00Z,6806.0,13238.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 08:30:AM, accessed port 443.0, sent more data out than recieved",4b96bf7fc02383a6d04ff3c487a3426e19a3a141a1e988cf17f6a41594ceb078
196,2024-04-26T08:30:00Z,10118.0,14760.0,147.161.131.1,10.138.69.97,443.0,AT,"From Austria, at 08:30:AM, accessed port 443.0, sent more data out than recieved",e86bea7857e1cfaabe0689437dcb1dd4d1664f69f99314d9fb09feff13d25df7
197,2024-04-26T08:40:00Z,15016.0,11797.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 08:40:AM, accessed port 443.0, recieved more data in than sent out",d71c5ee6bbf5e6cf52156076804369207b328143bf5c9345d5be1e2e1ce317c3
198,2024-04-26T08:40:00Z,1996566.0,56644.0,165.225.240.79,10.138.69.97,443.0,NL,"From Netherlands, at 08:40:AM, accessed port 443.0, recieved more data in than sent out",8c37546912ca3c8115c791479318caccda337c856f77eec892508de5cc22bd3c
199,2024-04-26T08:40:00Z,10578.0,23450.0,165.225.26.101,10.138.69.97,443.0,DE,"From Germany, at 08:40:AM, accessed port 443.0, sent more data out than recieved",57f670447ddd7dd6af3a1aaf2843ffdbac4c07c2c426b48965fa1c72087837c9
200,2024-04-26T08:40:00Z,18125238.0,1121958.0,155.91.45.242,10.138.69.97,443.0,US,"From United States, at 08:40:AM, accessed port 443.0, recieved more data in than sent out",d71c5ee6bbf5e6cf52156076804369207b328143bf5c9345d5be1e2e1ce317c3
201,2024-04-26T08:40:00Z,18482.0,29508.0,165.225.209.4,10.138.69.97,443.0,CA,"From Canada, at 08:40:AM, accessed port 443.0, sent more data out than recieved",c7d5638b9c0b5582d33dd67920a44b02e7e8a8491cf2336d41d9e2897b9c6fa0
202,2024-04-26T08:40:00Z,5238.0,11778.0,147.161.131.1,10.138.69.97,443.0,AT,"From Austria, at 08:40:AM, accessed port 443.0, sent more data out than recieved",88a6defb5705308299866ebbdc778c3256a41087d3ce74e36ec8a4e2c2c21876
203,2024-04-26T08:40:00Z,4116.0,11570.0,136.226.80.97,10.138.69.97,443.0,US,"From United States, at 08:40:AM, accessed port 443.0, sent more data out than recieved",814d10dd102d600af9a8256e4999051980d7d7234e633fca252e2202ed6a1f63
204,2024-04-26T08:50:00Z,4272.0,11778.0,147.161.161.82,10.138.69.97,443.0,AE,"From United Arab Emirates, at 08:50:AM, accessed port 443.0, sent more data out than recieved",f56566887869acfc976e4d670d2c1d5d6c11ae79a04cd2769e38ac14936b0cfd
205,2024-04-26T08:50:00Z,31166.0,25856.0,165.225.33.6,10.138.69.97,443.0,US,"From United States, at 08:50:AM, accessed port 443.0, recieved more data in than sent out",57294bab4e387813c9f3c3b2d0fc72c892d484f8696e99cb80841dcd72458353
206,2024-04-26T08:50:00Z,28830.0,27096.0,136.226.67.101,10.138.69.97,443.0,US,"From United States, at 08:50:AM, accessed port 443.0, recieved more data in than sent out",57294bab4e387813c9f3c3b2d0fc72c892d484f8696e99cb80841dcd72458353
207,2024-04-26T08:50:00Z,60122.0,12630.0,136.226.64.114,10.138.69.97,443.0,US,"From United States, at 08:50:AM, accessed port 443.0, recieved more data in than sent out",57294bab4e387813c9f3c3b2d0fc72c892d484f8696e99cb80841dcd72458353
208,2024-04-26T08:50:00Z,3678.0,11038.0,165.225.240.79,10.138.69.97,443.0,NL,"From Netherlands, at 08:50:AM, accessed port 443.0, sent more data out than recieved",ee890ee3b6d4fc0448979e129dd2d5c33ae5870e96dc2f52dfb4e6520bfc3280
209,2024-04-26T08:50:00Z,36522.0,18578.0,136.226.77.103,10.138.69.97,443.0,CA,"From Canada, at 08:50:AM, accessed port 443.0, recieved more data in than sent out",72f07d40b65720c3ad8c3fd9bff47bb783c0c45f879705f06dc82c43a392fd98
